-19.084128, 0.709844
-19.148246, 0.573112
-19.198892, 0.440644
-19.236561, 0.313766
-19.261874, 0.193744
-19.275578, 0.081778
-19.278536, -0.021013
-19.271716, -0.113603
-19.256186, -0.195066
-19.233101, -0.264588
-19.203690, -0.321475
-19.169246, -0.365158
-19.131113, -0.395201
-19.090671, -0.411304
-19.049322, -0.413305
-19.008480, -0.401185
-18.969552, -0.375065
-18.933925, -0.335206
-18.902956, -0.282006
-18.877951, -0.215996
-18.860162, -0.137836
-18.850763, -0.048308
-18.850849, 0.051695
-18.861418, 0.161173
-18.883363, 0.279032
-18.917465, 0.404095
-18.964381, 0.535112
-19.024642, 0.670773
-19.098645, 0.809725
-19.186650, 0.950578
-19.288777, 1.091924
-19.405004, 1.232352
-19.535170, 1.370458
-19.678973, 1.504863
-19.835975, 1.634224
-20.005606, 1.757247
-20.187172, 1.872704
-20.379856, 1.979442
-20.582734, 2.076393
-20.794776, 2.162590
-21.014864, 2.237170
-21.241798, 2.299389
-21.474309, 2.348624
-21.711074, 2.384385
-21.950725, 2.406313
-22.191868, 2.414190
-22.433092, 2.407937
-22.672986, 2.387616
-22.910153, 2.353431
-23.143221, 2.305722
-23.370862, 2.244967
-23.591800, 2.171773
-23.804826, 2.086871
-24.008812, 1.991110
-24.202718, 1.885445
-24.385606, 1.770933
-24.556648, 1.648719
-24.715134, 1.520022
-24.860479, 1.386130
-24.992231, 1.248380
-25.110072, 1.108148
-25.213825, 0.966835
-25.303450, 0.825854
-25.379053, 0.686613
-25.440877, 0.550503
-25.489304, 0.418884
-25.524848, 0.293071
-25.548154, 0.174322
-25.559987, 0.063823
-25.561230, -0.037322
-25.552869, -0.128102
-25.535985, -0.207611
-25.511749, -0.275054
-25.481399, -0.329757
-25.446240, -0.371174
-25.407621, -0.398890
-25.366928, -0.412629
-25.325566, -0.412253
-25.284948, -0.397767
-25.246479, -0.369315
-25.211541, -0.327181
-25.181485, -0.271786
-25.157608, -0.203684
-25.141149, -0.123555
-25.133271, -0.032199
-25.135053, 0.069469
-25.147475, 0.180435
-25.171413, 0.299590
-25.207627, 0.425743
-25.256753, 0.557634
-25.319301, 0.693945
-25.395644, 0.833314
-25.486019, 0.974348
-25.590522, 1.115639
-25.709108, 1.255774
-25.841592, 1.393354
-25.987648, 1.527003
-26.146817, 1.655387
-26.318507, 1.777223
-26.502003, 1.891292
-26.696469, 1.996456
-26.900962, 2.091664
-27.114438, 2.175964
-27.335763, 2.248515
-27.563725, 2.308590
-27.797045, 2.355591
-28.034391, 2.389047
-28.274392, 2.408624
-28.515647, 2.414127
-28.756746, 2.405500
-28.996279, 2.382830
-29.232851, 2.346343
-29.465099, 2.296404
-29.691700, 2.233512
-29.911390, 2.158294
-30.122973, 2.071504
-30.325334, 1.974007
-30.517450, 1.866779
-30.698401, 1.750890
-30.867378, 1.627498
-31.023691, 1.497836
-31.166779, 1.363201
-31.296211, 1.224936
-31.411691, 1.084424
-31.513067, 0.943068
-31.600324, 0.802281
-31.673589, 0.663470
-31.733130, 0.528021
-31.779351, 0.397288
-31.812788, 0.272577
-31.834108, 0.155134
-31.844097, 0.046133
-31.843653, -0.053337
-31.833780, -0.142283
-31.815577, -0.219816
-31.790223, -0.285160
-31.758973, -0.337664
-31.723136, -0.376802
-31.684071, -0.402183
-31.643167, -0.413555
-31.601831, -0.410802
-31.561477, -0.393954
-31.523505, -0.363177
-31.489295, -0.318780
-31.460188, -0.261206
-31.437474, -0.191031
-31.422379, -0.108955
-31.416053, -0.015799
-31.419558, 0.087507
-31.433858, 0.199929
-31.459810, 0.320346
-31.498154, 0.447554
-31.549505, 0.580282
-31.614350, 0.717203
-31.693040, 0.856950
-31.785788, 0.998127
-31.892666, 1.139322
-32.013606, 1.279125
-32.148398, 1.416139
-32.296695, 1.548995
-32.458014, 1.676365
-32.631742, 1.796978
-32.817144, 1.909628
-33.013365, 2.013189
-33.219444, 2.106626
-33.434321, 2.189006
-33.656849, 2.259507
-33.885803, 2.317422
-34.119895, 2.362175
-34.357784, 2.393317
-34.598094, 2.410537
-34.839422, 2.413664
-35.080356, 2.402666
-35.319488, 2.377653
-35.555427, 2.338875
-35.786816, 2.286719
-36.012342, 2.221707
-36.230751, 2.144488
-36.440859, 2.055834
-36.641566, 1.956630
-36.831866, 1.847868
-37.010857, 1.730634
-37.177749, 1.606100
-37.331875, 1.475510
-37.472693, 1.340168
-37.599795, 1.201428
-37.712911, 1.060676
-37.811910, 0.919317
-37.896802, 0.778764
-37.967737, 0.640422
-38.025006, 0.505672
-38.069036, 0.375862
-38.100386, 0.252288
-38.119743, 0.136185
-38.127911, 0.028713
-38.125809, -0.069055
-38.114456, -0.156141
-38.094966, -0.231675
-38.068531, -0.294902
-38.036417, -0.345192
-37.999941, -0.382040
-37.960469, -0.405080
-37.919393, -0.414081
-37.878124, -0.408952
-37.838072, -0.389746
-37.800638, -0.356654
-37.767194, -0.310007
-37.739073, -0.250270
-37.717556, -0.178041
-37.703857, -0.094042
-37.699112, 0.000889
-37.704368, 0.105802
-37.720571, 0.219650
-37.748558, 0.341295
-37.789049, 0.469521
-37.842639, 0.603048
-37.909791, 0.740541
-37.990834, 0.880627
-38.085956, 1.021905
-38.195207, 1.162965
-38.318495, 1.302396
-38.455586, 1.438805
-38.606110, 1.570831
-38.769562, 1.697152
-38.945308, 1.816508
-39.132591, 1.927706
-39.330540, 2.029635
-39.538175, 2.121275
-39.754421, 2.201712
-39.978117, 2.270142
-40.208027, 2.325882
-40.442852, 2.368373
-40.681246, 2.397192
-40.921825, 2.412051
-41.163185, 2.412801
-41.403914, 2.399435
-41.642606, 2.372086
-41.877875, 2.331028
-42.108368, 2.276671
-42.332783, 2.209557
-42.549877, 2.130358
-42.758478, 2.039865
-42.957503, 1.938982
-43.145962, 1.828717
-43.322971, 1.710171
-43.487760, 1.584530
-43.639682, 1.453048
-43.778218, 1.317040
-43.902984, 1.177864
-44.013732, 1.036911
-44.110354, 0.895588
-44.192884, 0.755310
-44.261497, 0.617476
-44.316507, 0.483464
-44.358362, 0.354613
-44.387644, 0.232211
-44.405060, 0.117480
-44.411434, 0.011567
-44.407703, -0.084470
-44.394902, -0.169671
-44.374158, -0.243186
-44.346679, -0.304278
-44.313737, -0.352339
-44.276661, -0.386888
-44.236822, -0.407579
-44.195615, -0.414207
-44.154451, -0.406704
-44.114742, -0.385146
-44.077884, -0.349747
-44.045243, -0.300863
-44.018145, -0.238981
-43.997859, -0.164719
-43.985589, -0.078820
-43.982455, 0.017859
-43.989488, 0.124350
-44.007617, 0.239591
-44.037659, 0.362430
-44.080315, 0.491639
-44.136156, 0.625927
-44.205625, 0.763953
-44.289026, 0.904337
-44.386524, 1.045678
-44.498146, 1.186562
-44.623774, 1.325582
-44.763154, 1.461348
-44.915890, 1.592505
-45.081457, 1.717742
-45.259200, 1.835808
-45.448341, 1.945522
-45.647989, 2.045789
-45.857150, 2.135607
-46.074732, 2.214079
-46.299561, 2.280419
-46.530390, 2.333966
-46.765910, 2.374185
-47.004769, 2.400673
-47.245578, 2.413166
-47.486931, 2.411539
-47.727416, 2.395809
-47.965628, 2.366132
-48.200187, 2.322805
-48.429748, 2.266261
-48.653017, 2.197065
-48.868762, 2.115909
-49.075827, 2.023602
-49.273142, 1.921068
-49.459734, 1.809331
-49.634738, 1.689508
-49.797406, 1.562795
-49.947110, 1.430459
-50.083354, 1.293822
-50.205776, 1.154249
-50.314153, 1.013135
-50.408399, 0.871890
-50.488573, 0.731924
-50.554873, 0.594638
-50.607636, 0.461401
-50.647333, 0.333546
-50.674567, 0.212350
-50.690065, 0.099024
-50.694672, -0.005300
-50.689340, -0.099579
-50.675123, -0.182871
-50.653160, -0.254345
-50.624671, -0.313286
-50.590940, -0.359105
-50.553303, -0.391344
-50.513135, -0.409681
-50.471837, -0.413933
-50.430820, -0.404058
-50.391493, -0.380153
-50.355249, -0.342459
-50.323448, -0.291351
-50.297409, -0.227341
